Year,Award_Name,Category,Won_not,person_id,imdb_id
1948,Oscar,Cinematography (Black and White),1,nm0200122,tt0040636
1948,Oscar,Actor in a Supporting Role,,nm0001207,tt0040491
1948,Oscar,Art Direction (Color),1,,tt0040725
1948,Oscar,Best Motion Picture,,,tt0040725
1948,Oscar,Short Subject (Cartoon),,,tt0040741
1948,Oscar,Short Subject (Two Reel),,,tt0040756
1948,Oscar,Short Subject (Two Reel),1,,tt0040763
1948,Oscar,Music (Music Score of a Dramatic or Comedy Picture),,nm0006087,tt0040491
1948,Oscar,Special Award,1,nm0958532,
1948,Oscar,Actor,,nm0197314,tt0040962
1948,Oscar,Writing (Motion Picture Story),1,,tt0040765
1948,Oscar,Music (Scoring of a Musical Picture),,nm0006125,tt0040694
1948,Oscar,Special Effects,,nm6537920,tt0011103
1948,Oscar,Writing (Screenplay),,,tt0040765
1948,Oscar,Music (Scoring of a Musical Picture),,nm0006127,tt0040745
1949,Oscar,Short Subject (One Reel),,,tt0041817
1949,Oscar,Short Subject (Two Reel),1,,tt0040930
1949,Oscar,Documentary (Short Subject),,,tt0041079
1949,Oscar,Film Editing,,,tt0041113
1949,Oscar,Best Motion Picture,1,,tt0041113
1949,Oscar,Cinematography (Color),,,tt0041158
1949,Oscar,Actress,,nm0002022,tt0041746
1949,Oscar,Documentary (Short Subject),1,,tt0041240
1949,Oscar,Short Subject (Two Reel),,,tt0041242
1949,Oscar,Art Direction (Black and White),,,tt0041257
1949,Oscar,Documentary (Feature),1,,tt0041283
1949,Oscar,Short Subject (Two Reel),,,tt0041425
1949,Oscar,Short Subject (Cartoon),,,tt0041446
1949,Oscar,Writing (Motion Picture Story),,,tt0041514
1949,Oscar,Music (Scoring of a Musical Picture),,,tt0041530
1949,Oscar,Documentary (Feature),,,tt0041542
1949,Oscar,Best Motion Picture,,,tt0041587
1949,Oscar,Short Subject (Cartoon),,,tt0041618
1949,Oscar,Music (Scoring of a Musical Picture),1,,tt0041716
1949,Oscar,Writing (Story and Screenplay),,,tt0041737
1949,Oscar,Documentary (Short Subject),,,tt0041813
1949,Oscar,Sound Recording,,,tt0041841
1949,Oscar,Cinematography (Color),1,,tt0041866
1949,Oscar,Short Subject (Two Reel),,,tt0041889
1949,Oscar,Documentary (Short Subject),1,,tt0041891
1949,Oscar,Short Subject (One Reel),,,tt0041892
1949,Oscar,Short Subject (One Reel),,,tt0041912
1949,Oscar,Short Subject (Cartoon),,,tt0041978
1949,Oscar,Best Motion Picture,,,tt0041996
1949,Oscar,Sound Recording,1,,tt0041996
1949,Oscar,Short Subject (One Reel),,,tt0042034
1949,Oscar,Short Subject (Cartoon),,,tt0042304
1949,Oscar,Actor,1,nm0002024,tt0041113
1949,Oscar,Special Effects,1,nm4187683,tt0041650
1949,Oscar,Actress,,nm0001333,tt0041672
1949,Oscar,Actress in a Supporting Role,,nm0002141,tt0041257
1949,Oscar,Actress in a Supporting Role,,nm0000856,tt0041746
1949,Oscar,Writing (Story and Screenplay),,,tt13368048
1949,Oscar,Cinematography (Black and White),,nm0005766,tt0041257
1949,Oscar,Writing (Screenplay),1,nm0000581,tt0041587
1949,Oscar,Directing,1,nm0000581,tt0041587
1949,Oscar,Cinematography (Black and White),,nm0005872,tt0041767
1949,Oscar,Music (Scoring of a Musical Picture),,nm0006127,tt0041599
1949,Oscar,Music (Music Score of a Dramatic or Comedy Picture),,nm0006323,tt0041239
1949,Oscar,Actress in a Supporting Role,,nm0006471,tt0041257
1949,Oscar,Writing (Motion Picture Story),,nm0113689,tt0041841
1949,Oscar,Writing (Story and Screenplay),,nm0118227,tt0041530
1949,Oscar,Actor in a Supporting Role,,nm0150683,tt0041239
1949,Oscar,Cinematography (Black and White),,nm0150683,tt0041239
1949,Oscar,Film Editing,1,nm0150683,tt0041239
1949,Oscar,Writing (Screenplay),,nm0150683,tt0041239
1949,Oscar,Art Direction (Black and White),1,,tt0001656
1949,Oscar,Costume Design (Black and White),1,,tt0001656
1949,Oscar,Cinematography (Color),,nm0164690,tt0011651
1949,Oscar,Writing (Story and Screenplay),,nm3613491,tt0040717
1949,Oscar,Writing (Screenplay),,nm0001294,tt0040338
1949,Oscar,Best Motion Picture,,nm1837126,tt0001656
1949,Oscar,Actor,,nm0000078,tt0041841
1949,Oscar,Art Direction (Black and White),,nm11986935,tt0025442
1949,Oscar,Special Effects,,nm10894191,tt0041994
1949,Oscar,Music (Music Score of a Dramatic or Comedy Picture),,nm0000070,tt0041172
1949,Oscar,Actor,,nm0000060,tt0041996
1949,Oscar,Writing (Screenplay),,nm0953790,tt0549850
1949,Oscar,Best Motion Picture,,nm5317448,tt0041163
1949,Oscar,Actress,,nm0949835,tt0041257
1949,Oscar,Directing,,nm0943758,tt0001656
1949,Oscar,Actor in a Supporting Role,,nm0926235,tt0041163
1949,Oscar,Directing,,nm0920074,tt0041163
1949,Oscar,Cinematography (Black and White),1,nm0900945,tt0041163
1949,Oscar,Film Editing,,nm0886820,tt0041841
1949,Oscar,Cinematography (Black and White),,nm0869860,tt0001656
1949,Oscar,Actor,,nm0865262,tt0041445
1949,Oscar,Music (Music Score of a Dramatic or Comedy Picture),1,nm0178716,tt0001656
1949,Oscar,Actress,,nm0000039,tt0041329
1949,Oscar,Cinematography (Color),,nm0811576,tt0041530
1949,Oscar,Actor in a Supporting Role,1,nm0415591,tt0041996
1949,Oscar,Writing (Screenplay),,nm0744035,tt0041113
1949,Oscar,Directing,,nm0744035,tt0041113
1949,Oscar,Special Award,1,nm0001124,tt0802203
1949,Oscar,Actor,,nm0000018,tt0041239
1949,Oscar,Actor in a Supporting Role,,nm0724732,tt0001656
1949,Oscar,Directing,,nm0715346,tt0040338
1949,Oscar,Actress,1,nm0000014,tt0001656
1949,Oscar,Writing (Story and Screenplay),1,nm0685265,tt0041163
1949,Oscar,Actress in a Supporting Role,,nm0684416,tt0041746
1949,Oscar,Costume Design (Black and White),,nm0636973,tt0041767
1949,Oscar,Costume Design (Color),,nm0625513,tt0041659
1949,Oscar,Special Award,1,nm0000001,tt0746464
1949,Oscar,Writing (Motion Picture Story),1,nm0607487,tt0041928
1949,Oscar,Special Award,1,nm0237985,
1949,Oscar,Film Editing,,nm0242949,tt0041163
1949,Oscar,Art Direction (Color),,,tt0299478
1949,Oscar,Art Direction (Color),1,nm7701102,tt0009309
1949,Oscar,Cinematography (Color),,nm7701102,tt0009309
1949,Oscar,Actress in a Supporting Role,1,nm0564790,tt0041113
1949,Oscar,Writing (Motion Picture Story),,nm0524403,tt0041257
1949,Oscar,Special Award,1,nm0380965,tt0657095
1949,Oscar,Film Editing,,nm0461772,tt0042046
1949,Oscar,Special Foreign Language Film Award,1,,tt0549850
1949,Oscar,Writing (Motion Picture Story),,nm0446132,tt0025985
1949,Oscar,Actor in a Supporting Role,,nm0409844,tt0041113
1950,Oscar,Short Subject (Two Reel),,,tt0042768
1950,Oscar,Special Effects,,,tt0001869
1950,Oscar,Costume Design (Color),1,,tt0001869
1950,Oscar,Art Direction (Color),1,,tt0001869
1950,Oscar,Documentary (Feature),,,tt0043138
1950,Oscar,Short Subject (Two Reel),,nm0608576,tt0042520
1950,Oscar,Music (Music Score of a Dramatic or Comedy Picture),,nm0000070,tt0042464
1950,Oscar,Costume Design (Color),,,tt0041955
1950,Oscar,Honorary Award,1,nm0614278,tt13002224
1950,Oscar,Actor in a Supporting Role,,nm0350324,tt0042742
1950,Oscar,Writing (Motion Picture Story),,nm0177934,tt0043129
1950,Oscar,Art Direction (Black and White),,,tt0041788
1950,Oscar,Directing,,nm0000697,tt0043014
1950,Oscar,Film Editing,,nm0572492,
1950,Oscar,Honorary Award,1,nm0562454,tt0969842
1950,Oscar,Actress in a Supporting Role,,nm0256216,tt0042296
1950,Oscar,Music (Music Score of a Dramatic or Comedy Picture),,nm0006052,tt0042790
1950,Oscar,Actor,,nm0129894,tt0042702
1950,Oscar,Sound Recording,,,tt0042819
1950,Oscar,Directing,,nm0715346,tt0041959
1950,Oscar,Best Motion Picture,,,tt0042451
1950,Oscar,Film Editing,,nm0353091,tt0041959
1950,Oscar,Writing (Screenplay),,,tt0042451
1950,Oscar,Film Editing,,nm0627727,tt0042200
1950,Oscar,Cinematography (Color),,nm0005735,tt0042464
1950,Oscar,Short Subject (One Reel),1,,tt0042518
1950,Oscar,Music (Scoring of a Musical Picture),,nm9737147,tt0043044
1950,Oscar,Actor in a Supporting Role,,nm0001996,tt0042286
1950,Oscar,Music (Scoring of a Musical Picture),,nm10480659,tt0000181
1950,Oscar,Actress in a Supporting Role,,nm0647970,tt0043014
1950,Oscar,Actress,,nm0841797,tt0043014
1950,Oscar,Writing (Screenplay),,nm0543171,tt0042276
1950,Oscar,Writing (Motion Picture Story),1,,tt0042832
1950,Oscar,Art Direction (Color),,nm2391092,tt0042393
1950,Oscar,Music (Scoring of a Musical Picture),,nm0006213,tt0042589
1950,Oscar,Writing (Screenplay),,,tt0042208
1950,Oscar,Music (Music Score of a Dramatic or Comedy Picture),1,nm0000077,tt0043014
1950,Oscar,Writing (Motion Picture Story),,,tt0008036
1950,Oscar,Actress,,nm0662223,tt0042296
1950,Oscar,Actor in a Supporting Role,,nm0415488,tt0042208
1950,Oscar,Short Subject (One Reel),,,tt0042259
1950,Oscar,Sound Recording,,nm1118856,tt0042687
1950,Oscar,Actress in a Supporting Role,,nm0728812,tt12608138
1950,Oscar,Special Effects,1,nm2391092,tt0042393
1950,Oscar,Writing (Story and Screenplay),,,tt0013817
1950,Oscar,Cinematography (Black and White),1,nm0005761,tt0041959
1950,Oscar,Actor,,nm0000071,tt0042546
1950,Oscar,Documentary (Short Subject),,,tt0042996
1950,Oscar,Actress,1,nm0391062,tt0042276
1950,Oscar,Short Subject (Cartoon),1,,tt0043581
1950,Oscar,Best Motion Picture,,nm1837126,tt0043014
1950,Oscar,Cinematography (Color),,nm0055604,tt0001869
1950,Oscar,Actress in a Supporting Role,1,nm0401449,tt0042546
1950,Oscar,Music (Music Score of a Dramatic or Comedy Picture),,nm0000082,tt0001869
1950,Oscar,Directing,,nm0002030,tt0042276
1950,Oscar,Documentary (Short Subject),1,,tt0043135
1950,Oscar,Writing (Screenplay),1,nm0000581,tt11374008
1950,Oscar,Directing,,nm0001379,tt0042208
1950,Oscar,Sound Recording,,nm0873009,tt0042752
1950,Oscar,Irving G. Thalberg Memorial Award,1,nm0953123,tt0746633
1950,Oscar,Best Motion Picture,,,tt0029081
1950,Oscar,Cinematography (Black and White),,nm12231222,
1950,Oscar,Directing,1,nm0000581,tt11374008
1950,Oscar,Writing (Motion Picture Story),,nm0818700,tt0042771
1950,Oscar,Writing (Screenplay),,nm0540816,tt0042286
1950,Oscar,Writing (Story and Screenplay),,nm0286025,tt0042727
1950,Oscar,Film Editing,1,,tt0029081
1950,Oscar,Short Subject (Cartoon),,,tt0043073
1950,Oscar,Cinematography (Black and White),,nm0005800,tt0020910
1950,Oscar,Art Direction (Black and White),1,,tt0043014
1950,Oscar,Costume Design (Black and White),,nm0521872,tt0042276
1950,Oscar,Music (Scoring of a Musical Picture),,nm0006127,tt0043123
1950,Oscar,Short Subject (Cartoon),,,tt0043685
1950,Oscar,Costume Design (Color),,nm0926450,tt0042256
1950,Oscar,Costume Design (Black and White),,nm0687703,tt0042702
1950,Oscar,Actor in a Supporting Role,1,nm0001695,
1950,Oscar,Documentary (Feature),1,,tt0043050
1950,Oscar,Art Direction (Color),,,tt0042200
1950,Oscar,Actor,,nm0000075,tt0042451
1950,Oscar,Film Editing,,,tt0043014
1950,Oscar,Actress in a Supporting Role,,nm0002141,tt0774826
1950,Oscar,Sound Recording,,nm10480659,tt0000181
1950,Oscar,Actress,,nm0000879,tt1934043
1950,Oscar,Cinematography (Color),,nm0005823,tt0042286
1950,Oscar,Cinematography (Black and White),,nm0005849,tt0042208
1950,Oscar,Short Subject (One Reel),,,tt0043148
1950,Oscar,Actress,,nm0000012,tt0500029
1950,Oscar,Music (Music Score of a Dramatic or Comedy Picture),,nm0000055,
1950,Oscar,Actor,1,nm0001207,tt0042367
1950,Oscar,Best Motion Picture,,nm11564548,tt0042276
1950,Oscar,Actor in a Supporting Role,,nm0002233,tt0043014
1950,Oscar,Cinematography (Color),1,nm0005892,tt0029081
1950,Oscar,Writing (Story and Screenplay),1,,tt0043014
1950,Oscar,Actor,,nm0000034,tt0043014
1950,Oscar,Cinematography (Black and White),,nm0005870,tt0043014
1950,Oscar,Writing (Story and Screenplay),,nm3131047,tt0042792
1950,Oscar,Cinematography (Color),,nm0003546,tt0042200
1950,Oscar,Music (Scoring of a Musical Picture),1,,tt0042200
1950,Oscar,Writing (Story and Screenplay),,,tt0042296
1951,Oscar,Best Motion Picture,,,tt0043924
1951,Oscar,Music (Scoring of a Musical Picture),,nm0006337,tt0000420
1951,Oscar,Writing (Screenplay),1,,tt0043924
1951,Oscar,Writing (Screenplay),,,tt1319226
1951,Oscar,Short Subject (One Reel),1,,tt0044218
1951,Oscar,Actor,,nm0545298,tt0043458
1951,Oscar,Art Direction (Color),,,tt0043949
1951,Oscar,Cinematography (Color),,,tt0043949
1951,Oscar,Best Motion Picture,,,tt0043949
1951,Oscar,Music (Music Score of a Dramatic or Comedy Picture),,,tt0043949
1951,Oscar,Art Direction (Black and White),,,tt1319226
1951,Oscar,Cinematography (Color),,nm0005872,tt0043455
1951,Oscar,Short Subject (One Reel),,,tt0043969
1951,Oscar,Music (Scoring of a Musical Picture),,,tt0020402
1951,Oscar,Costume Design (Color),1,,tt0043278
1951,Oscar,Music (Music Score of a Dramatic or Comedy Picture),,nm0006218,tt0044081
1951,Oscar,Music (Music Score of a Dramatic or Comedy Picture),,nm0006218,tt0043458
1951,Oscar,Short Subject (Cartoon),,,tt0043980
1951,Oscar,Actress,,nm0000031,tt0043265
1951,Oscar,Film Editing,,nm0935988,tt0043949
1951,Oscar,Cinematography (Color),,,tt0044207
1951,Oscar,Documentary (Short Subject),,,tt0044017
1951,Oscar,Short Subject (One Reel),,,tt0044077
1951,Oscar,Sound Recording,,,tt0044158
1951,Oscar,Short Subject (Cartoon),1,,tt0044157
1951,Oscar,Art Direction (Black and White),,,tt0044138
1951,Oscar,Sound Recording,,,tt0044081
1951,Oscar,Irving G. Thalberg Memorial Award,1,nm0006085,
1951,Oscar,Best Motion Picture,,,tt0044081
1951,Oscar,Art Direction (Black and White),1,,tt0044081
1951,Oscar,Cinematography (Black and White),,,tt0044081
1951,Oscar,Writing (Screenplay),,nm0931783,tt0044081
1951,Oscar,Art Direction (Color),,nm0373081,tt0656023
1951,Oscar,Writing (Story and Screenplay),1,nm0503585,tt0043278
1951,Oscar,Writing (Motion Picture Story),,nm0587743,tt0043565
1951,Oscar,Costume Design (Color),,nm0373081,tt0656023
1951,Oscar,Directing,,nm0591486,tt0043278
1951,Oscar,Writing (Motion Picture Story),,,tt0010245
1951,Oscar,Actress,,nm0943837,tt0043350
1951,Oscar,Music (Music Score of a Dramatic or Comedy Picture),1,nm0000077,tt0043924
1951,Oscar,Honorary Foreign Language Film Award,1,,tt0213191
1951,Oscar,Costume Design (Color),,nm0380855,tt0043949
1951,Oscar,Actor in a Supporting Role,,nm0312890,tt0043949
1951,Oscar,Short Subject (Two Reel),,nm4592112,tt0043316
1951,Oscar,Actor,1,nm0000007,tt0043265
1951,Oscar,Actor,,nm0000008,tt0044081
1951,Oscar,Actress,,nm0662223,tt0043465
1951,Oscar,Writing (Screenplay),,,tt0043265
1951,Oscar,Actor,,nm0447913,tt0043361
1951,Oscar,Actress in a Supporting Role,1,nm0001375,tt0044081
1951,Oscar,Film Editing,,nm0269751,tt0043278
1951,Oscar,Directing,,nm0001379,tt0043265
1951,Oscar,Actor in a Supporting Role,1,nm0001500,tt0044081
1951,Oscar,Documentary (Feature),1,,tt0042650
1951,Oscar,Costume Design (Black and White),,,tt0027845
1951,Oscar,Costume Design (Black and White),,,tt0042757
1951,Oscar,Writing (Story and Screenplay),,nm0685265,tt0043590
1951,Oscar,Actress in a Supporting Role,,nm0000951,tt0043350
1951,Oscar,Film Editing,1,nm0394962,tt0043924
1951,Oscar,Costume Design (Black and White),1,nm0372128,tt0043924
1951,Oscar,Actor in a Supporting Role,,nm0949574,tt0043424
1951,Oscar,Actor in a Supporting Role,,nm0002994,tt0043458
1951,Oscar,Cinematography (Color),,nm0003546,tt0020402
1951,Oscar,Music (Scoring of a Musical Picture),1,,tt0043278
1951,Oscar,Directing,,nm0943758,tt0043465
1951,Oscar,Actor,,nm0001050,tt0043924
1951,Oscar,Best Motion Picture,1,,tt0043278
1951,Oscar,Actress,1,nm0000046,tt0044081
1951,Oscar,Sound Recording,,,tt0043361
1951,Oscar,Writing (Motion Picture Story),,nm0855522,tt0044112
1951,Oscar,Writing (Motion Picture Story),,,tt0043363
1951,Oscar,Cinematography (Black and White),,nm0122079,tt0044079
1951,Oscar,Cinematography (Black and White),,nm0005661,tt0043565
1951,Oscar,Actor in a Supporting Role,,nm0001811,tt0043949
1951,Oscar,Actress in a Supporting Role,,nm0242972,tt0043458
1951,Oscar,Art Direction (Color),,,tt0043455
1951,Oscar,Actress,,nm0001859,tt0043924
1951,Oscar,Costume Design (Color),,,tt0043455
1951,Oscar,Writing (Motion Picture Story),1,,tt0042949
1951,Oscar,Documentary (Short Subject),1,nm1634145,tt0043334
1951,Oscar,Music (Scoring of a Musical Picture),,nm0000055,tt0043882
1951,Oscar,Actress in a Supporting Role,,nm0335519,tt0043465
1951,Oscar,Cinematography (Black and White),,,tt0043458
1951,Oscar,Writing (Screenplay),,,tt0043465
1951,Oscar,Actress in a Supporting Role,,nm0728812,tt0043792
1951,Oscar,Cinematography (Color),1,,tt0043278
1951,Oscar,Art Direction (Black and White),,,tt0043560
1951,Oscar,Directing,1,nm0828189,tt0043924
1951,Oscar,Special Effects,1,nm1837126,tt0044207
1951,Oscar,Costume Design (Color),,,tt0043599
1951,Oscar,Costume Design (Black and White),,nm0050646,tt0044081
1951,Oscar,Music (Scoring of a Musical Picture),,,tt0043599
1951,Oscar,Sound Recording,1,,tt0043599
1951,Oscar,Sound Recording,,,tt0043664
1951,Oscar,Writing (Story and Screenplay),,nm0242897,tt0043455
1951,Oscar,Cinematography (Black and White),1,nm0005794,tt0043924
1951,Oscar,Film Editing,,nm0817929,
1951,Oscar,Music (Music Score of a Dramatic or Comedy Picture),,nm0000055,tt0043455
1951,Oscar,Honorary Award,1,nm0000037,tt0653222
1951,Oscar,Documentary (Feature),,,tt0043665
1951,Oscar,Art Direction (Color),1,,tt0043278
1951,Oscar,Writing (Story and Screenplay),,nm11946788,tt0003525
1951,Oscar,Film Editing,,nm11946788,tt0003525
1951,Oscar,Costume Design (Black and White),,,tt0043813
1951,Oscar,Directing,,nm0001415,tt0044081
1951,Oscar,Short Subject (Two Reel),1,,tt0043839
1951,Oscar,Art Direction (Color),,,tt0043882
1951,Oscar,Documentary (Short Subject),,,tt0043883
1952,Oscar,Short Subject (Cartoon),1,,tt0045937
1952,Oscar,Writing (Motion Picture Story),,nm0564970,tt0044941
1952,Oscar,Actress in a Supporting Role,,nm0545376,tt0019186
1952,Oscar,Writing (Motion Picture Story),,nm0873613,tt0045049
1952,Oscar,Music (Music Score of a Dramatic or Comedy Picture),,nm0411967,tt0003022
1952,Oscar,Short Subject (Cartoon),,nm0534781,tt0044865
1952,Oscar,Actress,,nm0001076,tt0045205
1952,Oscar,Film Editing,,nm0522848,
1952,Oscar,Honorary Award,1,nm0516001,tt0721388
1952,Oscar,Costume Design (Black and White),,nm0521872,tt0044331
1952,Oscar,Best Motion Picture,,nm0411967,tt0003022
1952,Oscar,Writing (Screenplay),,nm0933858,tt0052466
1952,Oscar,Honorary Award,1,nm9574281,
1952,Oscar,Costume Design (Black and White),,nm0140378,tt0044486
1952,Oscar,Honorary Award,1,nm0178260,
1952,Oscar,Art Direction (Black and White),,nm0140378,tt0044486
1952,Oscar,Music (Scoring of a Musical Picture),1,nm0000055,tt0045333
1952,Oscar,Actress,1,nm0095804,tt0044509
1952,Oscar,Actor in a Supporting Role,,nm0402277,tt0044419
1952,Oscar,Writing (Story and Screenplay),,nm0091213,tt0044382
1952,Oscar,Film Editing,,nm0061640,tt0044672
1952,Oscar,Writing (Story and Screenplay),,nm0825705,tt0045296
1952,Oscar,Film Editing,,nm0042552,tt0044621
1952,Oscar,Sound Recording,,nm0026153,tt0044685
1952,Oscar,Music (Scoring of a Musical Picture),,nm0026153,tt0044685
1952,Oscar,Costume Design (Color),,nm0026153,tt0044685
1952,Oscar,Cinematography (Color),,nm0026153,tt0044685
1952,Oscar,Art Direction (Color),,nm0026153,tt0044685
1952,Oscar,Music (Music Score of a Dramatic or Comedy Picture),1,nm0006323,tt0044706
1952,Oscar,Music (Music Score of a Dramatic or Comedy Picture),,nm0006218,tt0045296
1952,Oscar,Music (Scoring of a Musical Picture),,nm0006125,tt0045152
1952,Oscar,Directing,1,nm0000406,tt0045061
1952,Oscar,Actor,,nm0000027,tt0044829
1952,Oscar,Writing (Screenplay),1,nm0773660,tt0044391
1952,Oscar,Cinematography (Black and White),1,nm0005892,tt0044391
1952,Oscar,Honorary Award,1,nm0770852,
1952,Oscar,Cinematography (Color),,nm0005872,tt0045162
1952,Oscar,Actress in a Supporting Role,,nm0353405,tt0045152
1952,Oscar,Short Subject (One Reel),,,tt0044381
1952,Oscar,Costume Design (Black and White),1,nm0741423,tt0044391
1952,Oscar,Directing,,nm0000581,tt0052466
1952,Oscar,Cinematography (Black and White),,nm0005766,tt0044937
1952,Oscar,Actor in a Supporting Role,1,nm0000063,tt0045296
1952,Oscar,Honorary Award,1,nm0001362,tt0537975
1952,Oscar,Actress in a Supporting Role,,nm0728812,tt0045333
1952,Oscar,Sound Recording,1,,tt0911922
1952,Oscar,Directing,,nm0001124,tt0044672
1952,Oscar,Irving G. Thalberg Memorial Award,1,nm0001124,tt0802203
1952,Oscar,Actor,,nm0000018,tt0044391
1952,Oscar,Cinematography (Black and White),,nm0005737,tt0044419
1952,Oscar,Art Direction (Black and White),1,,tt0044391
1952,Oscar,Cinematography (Color),,nm0005706,tt0044903
1952,Oscar,Short Subject (Two Reel),,,tt0044447
1952,Oscar,Short Subject (One Reel),,,tt0044539
1952,Oscar,Documentary (Short Subject),,,tt0044548
1952,Oscar,Music (Music Score of a Dramatic or Comedy Picture),,nm0000070,
1952,Oscar,Writing (Story and Screenplay),,nm0711905,tt0911922
1952,Oscar,Short Subject (Two Reel),,,tt0044548
1952,Oscar,Directing,,nm0003593,tt0044706
1952,Oscar,Best Motion Picture,,,tt0019186
1952,Oscar,Costume Design (Color),1,,tt0019186
1952,Oscar,Costume Design (Color),,,tt0044672
1952,Oscar,Actress,,nm0000012,tt0045186
1952,Oscar,Best Motion Picture,1,,tt0044672
1952,Oscar,Art Direction (Color),1,,tt0019186
1952,Oscar,Actress in a Supporting Role,1,nm0002108,tt0044391
1952,Oscar,Film Editing,,nm0447469,tt0019186
1952,Oscar,Writing (Motion Picture Story),1,,tt0044672
1952,Oscar,Film Editing,1,,tt0044706
1952,Oscar,Actress,,nm0001333,tt0045333
1952,Oscar,Actor in a Supporting Role,,nm0001588,tt0045205
1952,Oscar,Directing,,nm0001379,tt0019186
1952,Oscar,Actor,1,nm0000011,tt0044706
1952,Oscar,Best Motion Picture,,,tt0044706
1952,Oscar,Documentary (Feature),,,tt0044713
1952,Oscar,Writing (Story and Screenplay),1,,tt0044829
1952,Oscar,Documentary (Short Subject),,,tt0044870
1952,Oscar,Writing (Screenplay),,,tt0044876
1952,Oscar,Actor in a Supporting Role,,nm0000009,tt0044937
1952,Oscar,Music (Scoring of a Musical Picture),,,tt0018037
1952,Oscar,Art Direction (Black and White),,,tt0044937
1952,Oscar,Costume Design (Black and White),,,tt0044937
1952,Oscar,Writing (Motion Picture Story),,,tt0044954
1952,Oscar,Cinematography (Black and White),,,tt0044955
1952,Oscar,Documentary (Feature),,,tt0044955
1952,Oscar,Actor,,nm0000008,tt0045296
1952,Oscar,Documentary (Short Subject),1,,tt0044958
1952,Oscar,Short Subject (One Reel),,,tt0044958
1952,Oscar,Writing (Story and Screenplay),,,tt0045012
1952,Oscar,Short Subject (Cartoon),,,tt0045033
1952,Oscar,Special Effects,1,,tt0045039
1952,Oscar,Music (Scoring of a Musical Picture),,nm10015972,tt0043794
1952,Oscar,Sound Recording,,,tt0594501
1952,Oscar,Art Direction (Color),,,tt0045061
1952,Oscar,Cinematography (Color),1,,tt0045061
1952,Oscar,Best Motion Picture,,,tt0045061
1952,Oscar,Sound Recording,,,tt0045061
1952,Oscar,Short Subject (One Reel),,,tt0045108
1952,Oscar,Music (Music Score of a Dramatic or Comedy Picture),,nm0318074,tt0004688
1952,Oscar,Writing (Motion Picture Story),,,tt0045161
1952,Oscar,Art Direction (Color),,,tt0045162
1952,Oscar,Cinematography (Black and White),,,tt0045205
1952,Oscar,Costume Design (Black and White),,nm0639816,tt0045205
1952,Oscar,Short Subject (Two Reel),,,tt0045228
1952,Oscar,Actress,,nm0364915,tt0044896
1952,Oscar,Art Direction (Black and White),,,tt0045296
1952,Oscar,Writing (Screenplay),,nm0637793,tt0045061
1952,Oscar,Short Subject (Two Reel),1,,tt0045314
1952,Oscar,Costume Design (Color),,,tt0045333
1952,Oscar,Sound Recording,,,tt0045333
1952,Oscar,Art Direction (Black and White),,,tt0213191
1952,Oscar,Costume Design (Color),,,tt0016104
1952,Oscar,Art Direction (Color),,,tt0016104
1952,Oscar,Short Subject (Cartoon),,,tt0046005
1952,Oscar,Actress in a Supporting Role,,nm0601930,tt0044509
1952,Oscar,Actor,,nm0001207,tt0019186
1952,Oscar,Cinematography (Color),,nm0411967,tt0003022
1952,Oscar,Writing (Screenplay),,nm0286025,tt0044706
1952,Oscar,Actor in a Supporting Role,,nm0572142,tt0045061
1953,Oscar,Writing (Screenplay),1,nm0850168,tt0045793
1953,Oscar,Documentary (Feature),,,tt0046222
1953,Oscar,Art Direction (Black and White),,nm2223056,tt0036443
1953,Oscar,Art Direction (Black and White),1,nm10300057,tt0000709
1953,Oscar,Short Subject (One Reel),,,tt0030293
1953,Oscar,Art Direction (Color),1,,tt0046247
1953,Oscar,Music (Scoring of a Musical Picture),1,nm0000055,tt0045592
1953,Oscar,Short Subject (Cartoon),,,tt0047001
1953,Oscar,Documentary (Short Subject),,nm2904726,tt0006312
1953,Oscar,Costume Design (Color),,nm0638501,tt0045537
1953,Oscar,Actor in a Supporting Role,,nm0000734,tt0046250
1953,Oscar,Writing (Motion Picture Story),,nm0393123,tt0045883
1953,Oscar,Film Editing,,nm0525039,tt0046094
1953,Oscar,Actress,,nm0573704,tt0046094
1953,Oscar,Art Direction (Color),,,tt0046564
1953,Oscar,Costume Design (Color),1,,tt0046247
1953,Oscar,Short Subject (Two Reel),,,tt0046554
1953,Oscar,Documentary (Short Subject),1,,tt0045485
1953,Oscar,Documentary (Short Subject),,,tt0046007
1953,Oscar,Writing (Story and Screenplay),,,tt0045537
1953,Oscar,Actor in a Supporting Role,,nm0001588,tt0046303
1953,Oscar,Short Subject (Two Reel),1,,tt0045545
1953,Oscar,Short Subject (Two Reel),,,tt0045550
1953,Oscar,Short Subject (Cartoon),,,tt0045626
1953,Oscar,Documentary (Feature),,,tt0045646
1953,Oscar,Documentary (Feature),1,,tt0046008
1953,Oscar,Best Motion Picture,,,tt0046247
1953,Oscar,Actress,1,nm0000030,tt0046250
1953,Oscar,Writing (Screenplay),,nm2899755,tt0046250
1953,Oscar,Music (Scoring of a Musical Picture),,,tt0045963
1953,Oscar,Music (Music Score of a Dramatic or Comedy Picture),,nm0006087,tt0044324
1953,Oscar,Documentary (Short Subject),,,tt0046146
1953,Oscar,Music (Music Score of a Dramatic or Comedy Picture),,nm0006078,tt0045231
